,0,1,score_me,student_answer,question,orginal_student_answer,reference_answer
9,1.0492322907848417,-0.12581807276905121,5.0,  as as want,How many constructors can be created for a class?,as many as you want,Unlimited number.
10,1.0954854656301425,0.42131811464849434,5.0,  as as want different parameter,How many constructors can be created for a class?,"As many as you want, with different parameters.",Unlimited number.
11,-0.9406617835416807,-0.36276489956855973,5.0,  infinite,How many constructors can be created for a class?,infinite,Unlimited number.
12,0.9107601050458985,-0.18754678159736454,5.0,  as as need,How many constructors can be created for a class?,as many as you need,Unlimited number.
13,2.074691402974178,0.36564358980079203,5.0,  as as needed depending variable one wishes directly modify leave as default when instantiating object,How many constructors can be created for a class?,"As many as are needed, depending on how many variables one wishes to directly modify or leave as default when instantiating an object.",Unlimited number.
14,-1.5734888605425366,4.11290939394672,5.0,  very large amount give overloading when two different type number parameter said overloaded c recognize base type variable passed returned,How many constructors can be created for a class?,"A very large amount of constructors can be created for any given class through overloading.  When two constructors with a different type or number of parameters are created, they are said to be overloaded, and C++ can recognize which constructor to use based on the type of the variables that are passed/returned.",Unlimited number.
15,-1.1451776760939933,-0.1353627374874295,1.0,  depend number object object have constructor,How many constructors can be created for a class?,It depends on the number of objects. Each object should have a constructor.,Unlimited number.
16,1.1370310608193697,-0.16138900788933036,5.0,  theoretically unlimited as long as define programmer,How many constructors can be created for a class?,"Theoretically unlimited, as long as they are defined by the programmer.",Unlimited number.
17,0.9729666793227737,-0.16185897416179548,5.0,  as as needed,How many constructors can be created for a class?,As many as needed.,Unlimited number.
18,0.9926487070185614,-0.1703123646501871,5.0,  as as wanted needed,How many constructors can be created for a class?,as many as wanted/needed,Unlimited number.
19,-0.9630427151666542,-0.37041501780366615,4.0,  several,How many constructors can be created for a class?,several,Unlimited number.
20,-1.0574867732924906,-0.4964972722201179,0.0, one,How many constructors can be created for a class?,One,Unlimited number.
21,-1.0574867732924906,-0.4964972722201179,0.0, one,How many constructors can be created for a class?,one,Unlimited number.
22,1.1063850259677281,0.14647853916733802,5.0,  infinite as long as signature different,How many constructors can be created for a class?,There can be infinite constructors as long as the signature is different.,Unlimited number.
23,-1.2288943241559083,-0.24766073885025786,0.0,  depend number datum member classes,How many constructors can be created for a class?,that depends on the number of data members in the class,Unlimited number.
24,-1.0574867732924906,-0.4964972722201179,0.0, one,How many constructors can be created for a class?,one,Unlimited number.
25,-0.007796504065044478,-0.2965190171511566,5.0,  overload as need,How many constructors can be created for a class?,you can overload constructors as you need,Unlimited number.
26,1.116034074212715,-0.1485777586934115,5.0,  as as programmer want create,How many constructors can be created for a class?,As many as the programmer wants to create.,Unlimited number.
27,-1.0574867732924906,-0.4964972722201179,0.0, one,How many constructors can be created for a class?,one,Unlimited number.
28,3.3012977335346987,0.15805610743437848,5.0,  as as want as long as have unique argument list,How many constructors can be created for a class?,"as many as you want, as long as they each have a unique argument list",Unlimited number.
29,0.9297251188954501,-0.18154188374768523,5.0,  as as user decide,How many constructors can be created for a class?,as many as the user decides to use.,Unlimited number.
0,-0.360055829036226,-1.2169318180665378,5.0,  does not require additional information need passed parentheses execute require more than one parameter passed order complete task,What is the difference between a function prototype and a function definition?,A function definition does not require any additional information that needs to be passed inside its parenthesis  to execute. While a definition prototype requires more than one parameters to be passed in order to complete its  task.,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
1,10.258250472930653,0.21886458643214168,1.0,  where programmer declare that using other than main like declaring variable programmer know that using future have yet say where going how answer question give name character common practice place beginning program # include main gut where programmer decide going do tell how do take information give perform operation work sort of like brain brain take input base upon input perform way producing output defintion place outside main other own entity thought as,What is the difference between a function prototype and a function definition?,"The FUNCTION PROTOTYPE is where the programmer declares that he/she is using a function other than main( ). This is like declaring a variable, the programmer knows that he/she will be using in the future, but has yet to say where they are going to use it, or how. This is answers the question who, it gives the function a name and character. The function prototype, by common practice is placed at the beginning of the program after the #includes and before main( ). The FUNCTION DEFINITION is the guts of the function. This is where the programmer decides what the function is going to do and tells it how to do it. It takes whatever information it is given and performs the operations. It works sort of like the brain, the brain takes in input and based upon that input performs in some way producing an output. The function defintion is placed outside of main( ) and any other functions. A function is its own entity and should be thought of as such.","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
2,-0.6250966717190471,1.7593237898678884,5.0,  tell compiler name return type number type parameter revealing implementation contained definition,What is the difference between a function prototype and a function definition?,"A function prototype tells the compiler the function name, return type and the number and type of parameters without revealing the implementations contained in the function definition.","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
3,-0.12290341890380416,-0.8329364380639463,3.0,  declaration multiple parameter often require more than one piece information perform task,What is the difference between a function prototype and a function definition?,Function prototype is a declaration.  Function definitions (w/multiple parameters) often require more than one piece of information. to perform their tasks.,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
4,-0.5625957158347135,1.6610150672548962,5.0,  declaration tell compiler name return type type parameter,What is the difference between a function prototype and a function definition?,"A function prototype is a declaration of a function that tells the compiler the function's name, its return type and the types of its parameters.","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
5,-0.5902792238567001,1.5850987893154995,5.0,  show only return type necessary parameter include name parameter define object actually capable doing,What is the difference between a function prototype and a function definition?,A prototype shows only return types and necessary parameters. The definition includes names for those parameters and defines what the object is actually capable of doing.,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
6,-0.5203248398083103,0.8926079684103573,5.0,  only tell user datas type go type returned,What is the difference between a function prototype and a function definition?,prototype only tells the user what data types go into a function and what type is returned.,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
7,-0.30585475648044147,0.4276866261358929,4.0,  locate h file only contain accesses name paramater type contain code perform activity,What is the difference between a function prototype and a function definition?,Function prototype is located in the .h file and only contains the access function name and paramater type.  Function definition contains the code for the function to perform its activity.,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
8,-0.654286910706772,0.7889253360529331,4.0,  reference compiler define later actual complete return type parameter etc,What is the difference between a function prototype and a function definition?,"a function prototype is used to reference the compiler to a function that will be defined later on, a function definition is the actual function itself, complete with return type, parameters, etc...","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
9,-0.5810751543996261,-1.815254280319211,5.0,  describe classes public interface revealing classes member implementation,What is the difference between a function prototype and a function definition?,A function prototype describes a class's public interface without revealing the class's member function implementations,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
10,-0.2408898369481417,-0.6329818692763914,1.0,  that compiler check call correct,What is the difference between a function prototype and a function definition?,"Function definitions are just that, the definition. The prototype is what the compiler uses to check that calls to function are correct.","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
11,0.08738925231341825,-0.9445806410864949,3.0,  does not include actual code where have code execute program,What is the difference between a function prototype and a function definition?,a prototype does not include any actual code where the function has all the code that is executed in the program.,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
12,-0.2295991325154636,-0.6056975602307353,3.0,  declare program definition,What is the difference between a function prototype and a function definition?,a prototype declares what will be used in the program and the definition,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
13,-0.6662763369827798,1.801598950855326,5.0,  lay name return type number type parameter expect receive certain order detail definition,What is the difference between a function prototype and a function definition?,"A function prototype lays out the name, return type, and the number and types of parameters the function expects to receive in a certain order.  The details for function prototypes are in the function definition.","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
14,-0.44164981403241277,1.3860809371070457,5.0,  code define place bracket determine operation show public interface exposing implementation show name return type type paramater,What is the difference between a function prototype and a function definition?,"A function definition is the code that defines the function placed in the {} brackets that determines that function's operation.  A function prototype shows the function's public interface without exposing implementation.  It shows name, return type and type of paramaters.","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
15,-0.21782398687067797,-0.6831404449016695,3.0,  declaration existing not as actual have create tell compiler does,What is the difference between a function prototype and a function definition?,"A function prototype is just a declaration of the function existing, and cant be used as an actual function. A function has to be created with a definition within to tell the compiler what the function does.","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
16,-0.15134357680063718,-0.8245242659491184,5.0,  create framework call where actually programmed create final product,What is the difference between a function prototype and a function definition?,the Prototype creates a framework to call the function definition. While a function definition is where the function is actually programmed out and created into a final product.,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
17,-0.2396585310311323,-1.5467407885760056,5.0,  describe classes public interface providing how work contain inner working function,What is the difference between a function prototype and a function definition?,A function prototype describes the class's public interface without providing how the function works. A function definition contains the inner workings of the function.,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
18,-0.18041672110395687,-0.9486375006428845,3.0,  state classes compilation where actually hold source function,What is the difference between a function prototype and a function definition?,"prototype states all functions in that class before compilation, where the definition actually holds the source for the functions","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
19,-0.23278498747918258,1.8088887788487158,5.0,  tell compiler name return type type parameter where as actually implement member function,What is the difference between a function prototype and a function definition?,"Function prototypes tell the compiler the function names, its return type, and the types of its parameters where as, function definitions actually implement the member functions.","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
20,-0.4456647315374055,-0.2907331963236644,4.0,  specifies parameter include parameter code body,What is the difference between a function prototype and a function definition?,A function prototype just specifies parameters.  A function definition includes parameters and a code body.,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
21,-0.49201799350194403,-1.3945002184617359,5.0,  describe classes public interface,What is the difference between a function prototype and a function definition?,Function prototypes describe the class's public interface,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
22,-0.2894376647622706,2.1764510466949827,4.0,  only declare name return type input type define scope variable processes return function,What is the difference between a function prototype and a function definition?,"A prototype only declares name, return type, and input type. A definition also defines the scope, variables, process, and return function ","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
23,-0.22441869264282072,-0.3906874587851233,4.0,  simply declare parameter include necessary variable actual code,What is the difference between a function prototype and a function definition?,"a function prototype simply declares the functions parameters, the function definition includes any necessary variables and the function's actual code","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
24,-0.43016217347983543,-0.7819702269775379,3.0,  functgion declaration specifies does,What is the difference between a function prototype and a function definition?,"A functgion prototype is a declaration of a function , while function definition specifies what a function does","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
25,-0.2797493792553475,0.9138935361822974,5.0,  include return type name parameter if needed write code do,What is the difference between a function prototype and a function definition?,"in a function prototype you include the return type, the name of the function, and its parameters if any are needed.  in a function definition you write the code of what the function will do. ","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
26,-0.014240654782590961,-0.31862959888622827,5.0,  contain code work show output input name,What is the difference between a function prototype and a function definition?,"A function definition contains all the code for a function to work. A function prototype just shows the output, input and function name.","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
27,-0.6386200054202845,-1.906963391190901,5.0,  describe classes public interface revealing classes member implementation show implementation being done,What is the difference between a function prototype and a function definition?,"function prototype describe the class's public interface without revealing   the class's member function implementations,  function definitions show what   implementations are being done","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
28,-0.38778791478081903,1.1335985660168755,5.0,  only name return type argument list define above as well as actually does,What is the difference between a function prototype and a function definition?,"A function prototype only names the function, its return type, and it's argument list, while a definition defines the above as well as what the function actually does.","A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
29,-0.22062507057072916,-1.4191242814366298,5.0,  describe classes interface reviling inside as ca not do,What is the difference between a function prototype and a function definition?,function prototype describes a classes interface without reviling whatever is inside as for the function definition can't do that.,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function."
0,0.39656188047732066,-0.6889362892551517,5.0,  list function classes do hiding inner working function,What is the role of a header-file?,the role of a header file list all the functions a class can do while hiding the inner workings of its functions,"To store a class interface, including data members and member function prototypes."
1,-0.04666615975268477,-0.12631782443999087,3.0,  main share information various file,What is the role of a header-file?,The main role of header file is it is used to share information among various files.,"To store a class interface, including data members and member function prototypes."
2,-0.5532525558444069,-1.3961561598120624,4.0,  separate classes define compiler recognize classes when elsewhere,What is the role of a header-file?,Header files separate files in which classes are defined and allow the compiler to recognize classes when used elsewhere.,"To store a class interface, including data members and member function prototypes."
3,-0.03360613482726309,-0.10217017688647209,0.0, no,What is the role of a header-file?,No,"To store a class interface, including data members and member function prototypes."
4,-1.4657897061101768,2.2798788654269524,4.0,  consist reusable source code as classes that convention have h filename extension differ cpp contain source code,What is the role of a header-file?,"A header file consists of ""reusable"" source code such as a class in a file that by convention has a .h filename extension. This differs from .cpp files that contain ""source-code.""","To store a class interface, including data members and member function prototypes."
5,0.7309033970838643,-0.605528371217374,5.0,  provide information content library include definition classes declaration function datum type constant,What is the role of a header-file?,"To provide information about the contents of a library. It includes the definition of classes, declarations of functions, data types, and constants.","To store a class interface, including data members and member function prototypes."
6,0.4861713279511835,0.37015499180825756,5.0,  show user type go come out function does not user manipulate actual code function,What is the role of a header-file?,the header file shows the user what types go into and come out of a function but does not allow a user to manipulate the actual code for the function.,"To store a class interface, including data members and member function prototypes."
7,0.09729701597256904,-0.5997354856957867,3.0,  declare classes member function,What is the role of a header-file?,Header files declares the class member functions.,"To store a class interface, including data members and member function prototypes."
8,-0.07426943046054757,-0.09474447805900983,5.0,  separation declaration implementation separate file,What is the role of a header-file?,A header file allows for the separation of declaration and implementation into separate files.,"To store a class interface, including data members and member function prototypes."
9,-0.46887507119289834,-0.9432839979727328,0.0,  have accesses c standard library certain classes like classes string work,What is the role of a header-file?,the header file has access to the C++ Standard Library and makes certain classes like class string work.,"To store a class interface, including data members and member function prototypes."
10,-0.06450678120133532,-0.39209188416229596,2.0,  instruct compiler how interface library user written component,What is the role of a header-file?,“Instruct” the compiler on how to interface with library and user-written components.,"To store a class interface, including data members and member function prototypes."
11,0.04664394913701792,0.16181242478919208,3.0,  create comon area contain reusable function,What is the role of a header-file?,create a comon area to contain reusable functions.,"To store a class interface, including data members and member function prototypes."
12,0.0882635386300883,-0.5886206670626788,3.0,  declare function being classes,What is the role of a header-file?,to declare the functions being used in the classes,"To store a class interface, including data members and member function prototypes."
13,5.216197547634333,1.2191724166310225,0.0,  # include hat h hat container called act pulling name hat hat include function storage retrieval content mainly put peek pull,What is the role of a header-file?,"#include ""hat.h""  allows the use of the hat container, so called from the act of pulling names from a hat.  The header file for hat includes functions for storage and retrieval of it's contents, mainly put(), peek(), and pull().","To store a class interface, including data members and member function prototypes."
14,-0.5137089134094206,1.7548242015323154,5.0,  hold reusable content module separate actual source code easily reference employed different program,What is the role of a header-file?,To hold reusable content or modules separate from the actual  source-code file that can be easily referenced and employed for different programs.,"To store a class interface, including data members and member function prototypes."
15,0.2951888109953727,-0.3171378445550443,5.0,  store list prototye function datum member,What is the role of a header-file?,a header file is a file used to store a list of prototye functions and data members.,"To store a class interface, including data members and member function prototypes."
16,-0.9639820922119816,2.609843415955683,3.0,  cross communication method source help limit size individual program program one large lump code thus fairly hard debug traverse,What is the role of a header-file?,"A header file is a cross communication method between source files, to help limit the size of each individual program. Without header files a program will be 1 large lump of code and thus fairly hard to debug and traverse.","To store a class interface, including data members and member function prototypes."
17,-0.7025855365442641,0.735086384796044,3.0,  contain reusable source code other classes,What is the role of a header-file?,It contains reusable source code for use by other classes.,"To store a class interface, including data members and member function prototypes."
18,-0.09536025662839392,0.9717321808872931,4.0,  separate source code main function method classes include program direct coding usability,What is the role of a header-file?,"to separate the source code from the main function, allows the methods/classes to be included in the program without direct coding. allows re usability.","To store a class interface, including data members and member function prototypes."
19,-0.6275249349827368,1.1773014357059481,3.0,  have reusable source code that programer,What is the role of a header-file?,Header files have reusable source code in a file that a programer can use.,"To store a class interface, including data members and member function prototypes."
20,-0.24777348463527554,-0.4474905881623095,4.0,  hide definition detail classes help readability main c file,What is the role of a header-file?,To hide the definition and details of a class.  Also to help readability of the main C++ file.,"To store a class interface, including data members and member function prototypes."
21,-0.3652432980707465,-1.0615771328850343,3.0,  compiler recognize classes when elsewhere,What is the role of a header-file?,To allow the compiler to recognize the classes when used elsewhere.,"To store a class interface, including data members and member function prototypes."
22,-0.01993499194902369,-0.9965644904358151,5.0,  declare classes datum function available classes,What is the role of a header-file?,"A header file declares a class, its data, and functions available through that class.","To store a class interface, including data members and member function prototypes."
23,-0.30582724243919596,0.4397910859411264,3.0,  contain code multiple file,What is the role of a header-file?,header files contain code which can be used in multiple files,"To store a class interface, including data members and member function prototypes."
24,-0.3652432980707465,-1.0615771328850343,3.0,  compiler recognize classes when elsewhere,What is the role of a header-file?,Allow compiler to recognize the classes when used elsewhere,"To store a class interface, including data members and member function prototypes."
25,-0.3652432980707465,-1.0615771328850343,3.0,  compiler recognize classes when elsewhere,What is the role of a header-file?,Allow compiler to recognize the classes when used elsewhere,"To store a class interface, including data members and member function prototypes."
26,0.2291983428218371,-0.17758915082530408,3.0,  promote function reusuablitly,What is the role of a header-file?,To promote function reusuablitly,"To store a class interface, including data members and member function prototypes."
27,-0.16809899620487373,-0.5159187309656847,3.0,  classes definition place here,What is the role of a header-file?,class definitions are placed here,"To store a class interface, including data members and member function prototypes."
28,0.004654259884138662,-0.4043101953367364,4.0,  contain classes function prototype,What is the role of a header-file?,A header file usually contains class and/or function prototypes.,"To store a class interface, including data members and member function prototypes."
29,-0.143587887980998,-0.1382696699742738,0.0,  contain standard c library e string,What is the role of a header-file?,contains all the standard C++ library's i.e. string,"To store a class interface, including data members and member function prototypes."
0,0.3697970803342174,0.40889901993917105,4.0,  name program type parameter take brief description does,What does a function signature include?,"It includes the name of the program, the type of parameters it can take. It should also include a brief description of what the function does.",The name of the function and the types of the parameters.
1,0.8186392254884289,0.5039632440732085,1.0,  specific information as input output variable type how many,What does a function signature include?,it includes the specific information about the function such as input and output variable types and how many of each.,The name of the function and the types of the parameters.
2,-0.40078155487942557,-0.6069051242031683,5.0,  name type argument,What does a function signature include?,The function signature includes the name of the function and the types of its arguments.,The name of the function and the types of the parameters.
3,2.440760482538841,-0.8165809060770759,4.0,  consist prototype tell general information name parameter scope other miscellaneous information,What does a function signature include?,"A function signature consists of the function prototype.  This tells you the general information about a function, its name, parameters, what scope it is in, and other miscellaneous information.",The name of the function and the types of the parameters.
4,-0.4007815548794267,-0.6069051242031676,5.0,  name type argument,What does a function signature include?,It includes the name of the function and the types of its arguments.,The name of the function and the types of the parameters.
5,1.5283305438100276,-0.9535585497763908,4.0,  name paramater scope other general information,What does a function signature include?,"Name, paramaters, scope, and other general function information",The name of the function and the types of the parameters.
6,-0.169863237402698,1.1517936413028165,5.0,  name parameter list not return type must different,What does a function signature include?,It includes a function name and parameter list. Does not include return type. Function signatures must be different.,The name of the function and the types of the parameters.
7,0.35832562323299355,1.290031970083803,1.0,  input parameter return type,What does a function signature include?,input parameters and return type,The name of the function and the types of the parameters.
8,-1.0860913327438606,-0.052960281465372475,5.0,  portion prototyp tha have name argument not return type,What does a function signature include?,The portion of the function prototyp tha has the function name and the arguments but NOT the return type.,The name of the function and the types of the parameters.
9,-0.4007815548794267,-0.6069051242031678,5.0,  name type argument,What does a function signature include?,Name of the function and the types of it's arguments,The name of the function and the types of the parameters.
10,-0.4007815548794267,-0.6069051242031678,5.0,  name type argument,What does a function signature include?,The name of the function and the types of its arguments.,The name of the function and the types of the parameters.
11,-0.4007815548794267,-0.6069051242031678,5.0,  name type argument,What does a function signature include?,Includes the name of the function and the types of its arguments.,The name of the function and the types of the parameters.
12,-0.4838400829981301,0.80435431538362,5.0,  identification datum type parameter have name datas type variable,What does a function signature include?,"identification of a function and the data types of its parameters, it has the name, and the data type variables ",The name of the function and the types of the parameters.
13,0.35832562323299355,1.2900319700838028,1.0,  return type input parameter,What does a function signature include?,"a return type, and input parameters",The name of the function and the types of the parameters.
14,0.17159981192489607,-0.0015466572168681958,5.0,  method name input type,What does a function signature include?,The function signature includes the method name and the input types.,The name of the function and the types of the parameters.
15,-1.3098512623906946,0.15299836107234432,5.0,  name type argument not return type,What does a function signature include?,"A function signature includes the name of the function and types of arguments, but not the return type.  ",The name of the function and the types of the parameters.
16,0.17272400114934572,0.25430826301948856,1.0,  result type throw error,What does a function signature include?,The signature can include a result type and thrown errors.,The name of the function and the types of the parameters.
17,0.8292472562957739,-0.2989394248142109,5.0,  name input paramater,What does a function signature include?,"function name, and input paramaters",The name of the function and the types of the parameters.
18,-0.8346941472557492,0.08350215215707044,5.0,  name type argument number type order parameter appear,What does a function signature include?,"The name of the function and the types of its arguments. This includes the number, type, and order the parameters appear in.",The name of the function and the types of the parameters.
19,-0.4007815548794267,-0.6069051242031678,5.0,  name type argument,What does a function signature include?,the name of the function and the types of its arguments,The name of the function and the types of the parameters.
20,-0.4007815548794267,-0.6069051242031678,5.0,  name type argument,What does a function signature include?,A function signature includes the name of the function and the types of its arguments,The name of the function and the types of the parameters.
21,0.2634156773647185,1.2744813069701209,1.0,  return type parameter semi colon,What does a function signature include?,"A function signature includes a function's return type, parameters and semi-colon.",The name of the function and the types of the parameters.
22,-0.4007815548794267,-0.6069051242031678,5.0,  name type argument,What does a function signature include?,the name of the function and the types of its arguments,The name of the function and the types of the parameters.
23,0.836852289591668,0.058900695387813805,5.0,  name parameter,What does a function signature include?,the function's name and parameters,The name of the function and the types of the parameters.
24,-0.4007815548794267,-0.6069051242031678,5.0,  name type argument,What does a function signature include?,The name of the function and the types of its arguments.,The name of the function and the types of the parameters.
25,-0.3719298594856511,-0.7661244488816555,5.0,  portion prototype name type argument,What does a function signature include?,The portion of a function prototype that includes the name of the function and the types of its arguments,The name of the function and the types of the parameters.
26,0.836852289591668,0.058900695387813805,5.0,  name parameter,What does a function signature include?,the name of the function and its parameters,The name of the function and the types of the parameters.
27,0.836852289591668,0.058900695387813805,5.0,  name parameter,What does a function signature include?,The function name and parameters,The name of the function and the types of the parameters.
28,-0.4007815548794267,-0.6069051242031678,5.0,  name type argument,What does a function signature include?,name of function and types of arguments,The name of the function and the types of the parameters.
29,0.24193502592156754,1.2657706577380474,1.0,  return type parameter list,What does a function signature include?,a function's return type and parameter list,The name of the function and the types of the parameters.
30,-1.7995717489977556,0.30192452227632127,5.0,  name type argument not specify return type same scope must have unqiue signature,What does a function signature include?,"it includes the name of the function, and the types of its arguments. it does not specify the function return type. Function in the same scope must have unqiue signatures. ",The name of the function and the types of the parameters.
0,1.1503767476396098,-0.13327700511537618,5.0,  function follow deceleration source code file allowed have accesses retrain value execution program,What is the scope of global variables?,Any functions that follows their deceleration that  are in the source code file are allowed to have access the variables.  Also global scope variables retrain their value throughout the execution of the program.,File scope.
1,-0.3897678266939928,-0.26545397322785197,0.0,  accessed c file anywhere,What is the scope of global variables?,they can be accessed by any C++ file anywhere.,File scope.
2,-0.44204209244434955,-1.126919484027577,5.0,  have file scope,What is the scope of global variables?,Global variables have file scope.,File scope.
3,3.837075003225713,0.7764247249677827,0.0,  create placing declaration classes function definition retain value execution program reference function follow declaration definition source file,What is the scope of global variables?,The scope of global variables are created by placing variable declarations outside any class or function definition.  Global variables retain their values throughout the execution of the program and they can be referenced by any function that follows their declarations or definitions in the source file.,File scope.
4,0.007961249011593211,-0.5457532573110118,5.0,  identifier retain value execution program have file scope,What is the scope of global variables?,A global variable is an identifier that retains it's value throughout the execution of the program. It has file scope.,File scope.
5,-0.03359601359145254,-0.09116408435241276,3.0,  variables function as long as appropriate h file hold include,What is the scope of global variables?,Global Variables can be used in any function as long as the appropriate .h file that holds the variable is included,File scope.
6,1.964580290500472,0.39109361642059154,5.0,  accessed part program reference function follow declaration definition source file,What is the scope of global variables?,They can be accessed by any part of the program. It can be referenced by any function that follows the declarations or definitions in the source file.,File scope.
7,-0.574312072971807,-0.050073136755994896,1.0,  accese classes have object classes,What is the scope of global variables?,can be accesed by any classes that have and object of that variables class in it,File scope.
8,0.33405400582917827,-1.4506139300053833,5.0,  have file know function file,What is the scope of global variables?,Global variables have file-scope.  The variable is know to all functions throught the file,File scope.
9,-0.6136006463997451,0.7166218872910435,4.0,  entire program,What is the scope of global variables?,The entire program,File scope.
10,0.08207678247755029,-0.9110395081892974,5.0,  have file when place function,What is the scope of global variables?,They have file scope when placed outside a function.,File scope.
11,-0.41101881414716207,-0.8174065619169315,5.0,  file scope,What is the scope of global variables?,File scope.,File scope.
12,-0.5438131533813154,0.6036917164752984,4.0,  program,What is the scope of global variables?,They can be used throughout the program,File scope.
13,-0.5076011785556418,0.30598767263981913,1.0,  accessed classes wit object classes,What is the scope of global variables?,Global variable can b accessed by any class wit an object in the variables class,File scope.
14,-0.35482822315921314,-0.5194610967026311,5.0,  file level,What is the scope of global variables?,The scope of global variables is at the file level.,File scope.
15,-0.44204209244434917,-1.126919484027578,5.0,  have file scope,What is the scope of global variables?,Global variables all have file scope.,File scope.
16,-0.14391485837776274,0.8095976710239412,4.0,  accessible function program,What is the scope of global variables?,it is accessible by all functions within a program,File scope.
17,-0.8389074112350792,1.5269608737399951,4.0,  accessible anywhere program as long as public,What is the scope of global variables?,"variables accessible anywhere in the program, as long as they are public.",File scope.
18,1.596774561587658,-0.2534105616372996,5.0,  reference function following declaration definition source file,What is the scope of global variables?,They can be referenced by any function following their declaration or definition inside the source file.,File scope.
19,-0.6437693832988015,0.8518334354345084,4.0,  globally anywhere program,What is the scope of global variables?,"globally, anywhere in the program.",File scope.
20,-0.44204209244434917,-1.126919484027578,5.0,  have file scope,What is the scope of global variables?,Global variables have a file scope,File scope.
21,-0.6136006463997451,0.7166218872910434,4.0,  entire program,What is the scope of global variables?,The entire program.,File scope.
22,-0.3991564546121725,0.6477239775337794,4.0,  execution program,What is the scope of global variables?,throughout the execution of the program,File scope.
23,-0.09842548062312005,0.1883158717045409,4.0,  if declare function classes variable,What is the scope of global variables?,"If a variable is declared global, any function or class can use that variable.",File scope.
